,datatime,open,high,low,close,volume
324,1637452800000,59707.52000000,60029.76000000,58486.65000000,58622.02000000,31902.22785000
325,1637539200000,58617.70000000,59444.00000000,55610.00000000,56247.18000000,51724.32047000
326,1637625600000,56243.83000000,58009.99000000,55317.00000000,57541.27000000,49917.85017000
327,1637712000000,57541.26000000,57735.00000000,55837.00000000,57138.29000000,39612.04964000
328,1637798400000,57138.29000000,59398.90000000,57000.00000000,58960.36000000,42153.51522000
329,1637884800000,58960.37000000,59150.00000000,53500.00000000,53726.53000000,65927.87066000
330,1637971200000,53723.72000000,55280.00000000,53610.00000000,54721.03000000,29716.99957000
331,1638057600000,54716.47000000,57445.05000000,53256.64000000,57274.88000000,36163.71370000
332,1638144000000,57274.89000000,58865.97000000,56666.67000000,57776.25000000,40125.28009000
333,1638230400000,57776.25000000,59176.99000000,55875.55000000,56950.56000000,49161.05194000
334,1638316800000,56950.56000000,59053.55000000,56458.01000000,57184.07000000,44956.63656000
335,1638403200000,57184.07000000,57375.47000000,55777.77000000,56480.34000000,37574.05976000
336,1638489600000,56484.26000000,57600.00000000,51680.00000000,53601.05000000,58927.69027000
337,1638576000000,53601.05000000,53859.10000000,42000.30000000,49152.47000000,114203.37374800
338,1638662400000,49152.46000000,49699.05000000,47727.21000000,49396.33000000,45580.82012000
339,1638748800000,49396.32000000,50891.11000000,47100.00000000,50441.92000000,58571.21575000
340,1638835200000,50441.91000000,51936.33000000,50039.74000000,50588.95000000,38253.46877000
341,1638921600000,50588.95000000,51200.00000000,48600.00000000,50471.19000000,38425.92466000
342,1639008000000,50471.19000000,50797.76000000,47320.00000000,47545.59000000,37692.68665000
343,1639094400000,47535.90000000,50125.00000000,46852.00000000,47140.54000000,44233.57391000
344,1639180800000,47140.54000000,49485.71000000,46751.00000000,49389.99000000,28889.19358000
345,1639267200000,49389.99000000,50777.00000000,48638.00000000,50053.90000000,26017.93421000
346,1639353600000,50053.90000000,50189.97000000,45672.75000000,46702.75000000,50869.52093000
347,1639440000000,46702.76000000,48700.41000000,46290.00000000,48343.28000000,39955.98445000
348,1639526400000,48336.95000000,49500.00000000,46547.00000000,48864.98000000,51629.18100000
349,1639612800000,48864.98000000,49436.43000000,47511.00000000,47632.38000000,31949.86739000
350,1639699200000,47632.38000000,47995.96000000,45456.00000000,46131.20000000,43104.48870000
351,1639785600000,46133.83000000,47392.37000000,45500.00000000,46834.48000000,25020.05271000
352,1639872000000,46834.47000000,48300.01000000,46406.91000000,46681.23000000,29305.70665000
353,1639958400000,46681.24000000,47537.57000000,45558.85000000,46914.16000000,35848.50609000
354,1640044800000,46914.17000000,49328.96000000,46630.00000000,48889.88000000,37713.92924000
355,1640131200000,48887.59000000,49576.13000000,48421.87000000,48588.16000000,27004.20220000
356,1640217600000,48588.17000000,51375.00000000,47920.42000000,50838.81000000,35192.54046000
357,1640304000000,50838.82000000,51810.00000000,50384.43000000,50820.00000000,31684.84269000
358,1640390400000,50819.99000000,51156.23000000,50142.32000000,50399.66000000,19135.51613000
359,1640476800000,50399.67000000,51280.00000000,49412.00000000,50775.49000000,22569.88914000
360,1640563200000,50775.48000000,52088.00000000,50449.00000000,50701.44000000,28792.21566000
361,1640649600000,50701.44000000,50704.05000000,47313.01000000,47543.74000000,45853.33924000
362,1640736000000,47543.74000000,48139.08000000,46096.99000000,46464.66000000,39498.87000000
363,1640822400000,46464.66000000,47900.00000000,45900.00000000,47120.87000000,30352.29569000
364,1640908800000,47120.88000000,48548.26000000,45678.00000000,46216.93000000,34937.99796000
