,datatime,open,high,low,close,volume
1490,1612141200000,32546.32000000,32981.90000000,32476.34000000,32907.15000000,1262.04526000
1491,1612143000000,32905.63000000,33560.90000000,32789.95000000,33430.29000000,2451.60423200
1492,1612144800000,33425.19000000,33830.00000000,33222.88000000,33553.38000000,2185.81878900
1493,1612146600000,33554.94000000,33724.27000000,33487.70000000,33649.73000000,1509.11284000
1494,1612148400000,33646.37000000,33740.22000000,33470.00000000,33529.67000000,1269.55961600
1495,1612150200000,33527.98000000,33776.81000000,33520.01000000,33573.97000000,1612.58217900
1496,1612152000000,33573.25000000,33943.55000000,33423.43000000,33738.87000000,1937.31903500
1497,1612153800000,33738.88000000,33767.92000000,33520.83000000,33558.25000000,1268.73529300
1498,1612155600000,33560.91000000,33700.00000000,33429.36000000,33553.82000000,1373.02803700
1499,1612157400000,33553.82000000,33888.33000000,33550.32000000,33755.40000000,1219.99234200
1500,1612159200000,33753.59000000,33914.88000000,33687.55000000,33889.50000000,1129.39228800
1501,1612161000000,33889.49000000,34427.00000000,33284.24000000,33518.89000000,5092.86666700
1502,1612162800000,33518.88000000,33706.22000000,33390.12000000,33609.74000000,1777.76683700
1503,1612164600000,33610.18000000,33885.39000000,33583.77000000,33803.97000000,1551.11199200
1504,1612166400000,33802.60000000,33900.00000000,33619.96000000,33706.11000000,1764.14171200
1505,1612168200000,33706.34000000,34500.00000000,33589.23000000,34477.31000000,3294.09555800
1506,1612170000000,34475.57000000,34717.27000000,34373.00000000,34373.01000000,3810.94279700
1507,1612171800000,34373.00000000,34500.00000000,34268.62000000,34354.47000000,1843.19825800
1508,1612173600000,34354.46000000,34539.94000000,34077.01000000,34431.51000000,2209.27342600
1509,1612175400000,34431.51000000,34472.59000000,34012.41000000,34163.28000000,2025.98723100
1510,1612177200000,34163.28000000,34295.91000000,33935.47000000,34112.94000000,2084.84860900
1511,1612179000000,34111.66000000,34400.00000000,33997.04000000,34183.33000000,2489.02028100
1512,1612180800000,34183.33000000,34460.00000000,33943.70000000,34032.27000000,2860.45695200
1513,1612182600000,34033.98000000,34118.45000000,33590.00000000,33770.23000000,2900.63198800
1514,1612184400000,33770.23000000,34050.00000000,33726.95000000,33814.03000000,1876.36537200
1515,1612186200000,33814.03000000,33981.77000000,33655.00000000,33702.25000000,2972.56898400
1516,1612188000000,33702.25000000,33866.38000000,33400.00000000,33711.19000000,2975.14757500
1517,1612189800000,33711.19000000,33866.49000000,33517.97000000,33532.81000000,1172.34912300
1518,1612191600000,33535.51000000,33629.30000000,33350.00000000,33541.76000000,1220.47596000
1519,1612193400000,33541.76000000,33638.99000000,33160.00000000,33160.17000000,1500.71064300
1520,1612195200000,33160.00000000,33432.89000000,33133.26000000,33388.36000000,1143.88452500
1521,1612197000000,33388.36000000,33603.91000000,33255.92000000,33460.83000000,1275.98825500
1522,1612198800000,33460.83000000,33570.00000000,33380.00000000,33563.24000000,1055.38787900
1523,1612200600000,33563.24000000,34100.00000000,33558.00000000,33978.31000000,1983.28080600
1524,1612202400000,33979.94000000,34032.93000000,33772.31000000,33850.01000000,976.41662300
1525,1612204200000,33850.01000000,33946.20000000,33655.01000000,33731.52000000,896.21403300
1526,1612206000000,33739.52000000,33965.72000000,33700.30000000,33853.46000000,782.33067100
1527,1612207800000,33851.94000000,34072.54000000,33821.98000000,33838.13000000,1020.01658200
1528,1612209600000,33838.13000000,34039.00000000,33821.99000000,33880.21000000,846.94267600
1529,1612211400000,33880.21000000,33908.30000000,33722.04000000,33831.55000000,871.98855900
1530,1612213200000,33831.54000000,33848.95000000,33689.66000000,33820.00000000,701.44885600
1531,1612215000000,33819.99000000,33820.03000000,33549.00000000,33658.67000000,749.56741100
1532,1612216800000,33661.79000000,33789.73000000,33511.00000000,33693.50000000,911.51571600
1533,1612218600000,33693.51000000,33696.70000000,33511.53000000,33539.39000000,626.63690900
1534,1612220400000,33542.12000000,33768.00000000,33482.07000000,33663.27000000,836.54340400
1535,1612222200000,33663.27000000,33665.41000000,33430.76000000,33526.37000000,1015.03797900
1536,1612224000000,33517.09000000,34161.39000000,33418.00000000,33986.96000000,2429.17178900
1537,1612225800000,33981.99000000,34052.39000000,33734.03000000,33763.07000000,989.00714400
1538,1612227600000,33763.06000000,33769.22000000,33572.00000000,33591.94000000,819.26770400
1539,1612229400000,33591.94000000,33800.96000000,33509.00000000,33744.71000000,1047.48575200
1540,1612231200000,33742.99000000,33848.94000000,33617.51000000,33635.42000000,837.72567300
1541,1612233000000,33636.10000000,33876.73000000,33555.49000000,33646.00000000,1241.99157700
1542,1612234800000,33646.00000000,33695.26000000,33501.25000000,33646.07000000,913.00385700
1543,1612236600000,33646.06000000,33700.00000000,33522.71000000,33550.32000000,826.28972900
1544,1612238400000,33554.08000000,33903.35000000,33500.00000000,33873.41000000,1290.03257000
1545,1612240200000,33873.40000000,33963.29000000,33812.65000000,33876.37000000,836.25486500
1546,1612242000000,33876.36000000,33945.00000000,33770.00000000,33829.50000000,697.36488600
1547,1612243800000,33829.00000000,34100.00000000,33807.74000000,33992.83000000,1366.63552300
1548,1612245600000,33992.83000000,34074.11000000,33928.58000000,33984.11000000,996.69344400
1549,1612247400000,33986.99000000,34321.61000000,33924.73000000,34295.01000000,2130.36979800
1550,1612249200000,34295.01000000,34400.00000000,34136.55000000,34168.73000000,1707.76395100
1551,1612251000000,34168.73000000,34380.65000000,34136.02000000,34223.38000000,1404.27096000
1552,1612252800000,34223.38000000,34491.91000000,34216.02000000,34270.00000000,1733.26279300
1553,1612254600000,34269.99000000,34683.63000000,34080.00000000,34663.87000000,3223.96144000
1554,1612256400000,34663.87000000,35668.10000000,34663.87000000,35249.99000000,6673.08027000
1555,1612258200000,35247.44000000,35497.68000000,35160.00000000,35334.04000000,2143.96442900
1556,1612260000000,35334.03000000,35434.70000000,34910.48000000,35244.25000000,2330.61109400
1557,1612261800000,35244.26000000,35350.00000000,35033.00000000,35160.24000000,1579.44273800
1558,1612263600000,35160.24000000,35284.49000000,34866.00000000,34892.97000000,1936.08417900
1559,1612265400000,34892.96000000,35042.51000000,34601.00000000,34720.15000000,2448.25180500
1560,1612267200000,34722.97000000,35000.00000000,34524.20000000,34908.31000000,1843.45847600
1561,1612269000000,34908.32000000,34946.30000000,34695.00000000,34779.91000000,1040.49651100
1562,1612270800000,34779.90000000,35200.00000000,34745.13000000,34967.83000000,1702.89489300
1563,1612272600000,34967.83000000,34967.83000000,34731.70000000,34844.73000000,1383.42944100
1564,1612274400000,34844.06000000,34932.50000000,34507.00000000,34581.21000000,1646.12091900
1565,1612276200000,34579.47000000,34838.18000000,34333.00000000,34793.99000000,1679.43477600
1566,1612278000000,34795.72000000,35151.00000000,34623.00000000,34750.01000000,1885.48364300
1567,1612279800000,34750.10000000,34750.10000000,34548.26000000,34708.47000000,1528.11584800
1568,1612281600000,34708.47000000,34890.31000000,34556.85000000,34872.51000000,1862.41879100
1569,1612283400000,34872.21000000,35175.31000000,34847.40000000,34964.52000000,2481.92481400
1570,1612285200000,34964.52000000,35021.85000000,34756.00000000,34857.84000000,1203.82664300
1571,1612287000000,34857.83000000,34920.00000000,34738.00000000,34851.47000000,1058.79661200
1572,1612288800000,34851.47000000,34949.99000000,34790.00000000,34853.31000000,872.84629700
1573,1612290600000,34851.56000000,35308.23000000,34841.80000000,35264.21000000,1870.41606700
1574,1612292400000,35264.66000000,35529.45000000,35090.91000000,35418.89000000,2140.98295000
1575,1612294200000,35418.89000000,35800.00000000,35350.18000000,35762.03000000,1970.45946800
1576,1612296000000,35762.05000000,35984.33000000,35552.33000000,35635.76000000,2625.96241000
1577,1612297800000,35640.09000000,35831.34000000,35525.10000000,35786.51000000,1398.77759800
1578,1612299600000,35788.30000000,35875.53000000,35558.90000000,35645.99000000,1410.04437100
1579,1612301400000,35645.99000000,35896.49000000,35636.36000000,35653.07000000,1313.83329300
1580,1612303200000,35653.03000000,35812.49000000,35583.29000000,35767.46000000,817.80197300
1581,1612305000000,35767.45000000,35774.63000000,35530.00000000,35572.36000000,770.52394300
1582,1612306800000,35576.49000000,35699.38000000,35477.77000000,35638.05000000,880.39292200
1583,1612308600000,35638.06000000,35668.13000000,35466.00000000,35466.24000000,1066.22925100
1584,1612310400000,35472.71000000,36215.28000000,35362.38000000,36215.14000000,2510.83999000
1585,1612312200000,36215.27000000,36240.00000000,36055.01000000,36135.01000000,1749.58511600
1586,1612314000000,36139.74000000,36349.64000000,35957.78000000,35974.03000000,1937.49427600
1587,1612315800000,35974.02000000,36000.00000000,35843.21000000,35879.27000000,1526.90490700
1588,1612317600000,35879.26000000,36005.03000000,35816.74000000,35909.40000000,1400.83368500
1589,1612319400000,35909.40000000,36125.93000000,35840.00000000,35889.37000000,1427.65158300
1590,1612321200000,35889.37000000,36199.00000000,35878.11000000,36159.28000000,1368.28070600
1591,1612323000000,36159.28000000,36500.00000000,36051.12000000,36403.47000000,1637.75683000
1592,1612324800000,36403.47000000,36838.00000000,36403.47000000,36686.40000000,2803.63218200
1593,1612326600000,36686.41000000,36845.00000000,36487.86000000,36628.85000000,1684.42233600
1594,1612328400000,36628.86000000,36690.14000000,36412.00000000,36469.94000000,1127.02715600
1595,1612330200000,36469.94000000,36522.86000000,36377.10000000,36460.12000000,1061.73942400
1596,1612332000000,36462.63000000,36687.89000000,36437.37000000,36580.00000000,1078.84117500
1597,1612333800000,36580.00000000,36789.00000000,36435.96000000,36535.90000000,1338.92950900
1598,1612335600000,36533.94000000,36590.08000000,36384.67000000,36512.08000000,1373.32782200
1599,1612337400000,36511.40000000,36520.00000000,36231.66000000,36297.57000000,1453.95624500
1600,1612339200000,36297.58000000,36299.98000000,35889.29000000,36027.89000000,2456.36180200
1601,1612341000000,36027.88000000,36127.37000000,35640.93000000,36010.09000000,1958.55918400
1602,1612342800000,36011.01000000,36036.00000000,35511.00000000,35806.45000000,2466.83560800
1603,1612344600000,35806.44000000,35998.99000000,35736.74000000,35851.19000000,1167.91623400
1604,1612346400000,35851.19000000,35899.00000000,35657.69000000,35867.40000000,1241.79213000
1605,1612348200000,35867.40000000,36040.00000000,35804.20000000,35985.27000000,1029.21626000
1606,1612350000000,35985.27000000,36141.92000000,35936.78000000,36036.02000000,1378.59155000
1607,1612351800000,36036.02000000,36238.38000000,35855.31000000,35969.41000000,1323.93637900
1608,1612353600000,35969.41000000,36322.96000000,35810.90000000,36160.01000000,1563.52560500
1609,1612355400000,36160.01000000,36285.71000000,36018.18000000,36178.86000000,1368.76611900
1610,1612357200000,36179.62000000,36720.56000000,35944.51000000,36624.14000000,2632.92554500
1611,1612359000000,36624.13000000,36704.21000000,36459.19000000,36537.42000000,1909.50087700
1612,1612360800000,36537.42000000,36760.53000000,36500.00000000,36573.27000000,1885.75937900
1613,1612362600000,36572.51000000,36610.00000000,36369.56000000,36548.60000000,1772.90242500
1614,1612364400000,36548.59000000,36835.99000000,36540.79000000,36758.05000000,1941.43456300
1615,1612366200000,36758.04000000,36917.27000000,36688.66000000,36850.00000000,2138.79091300
1616,1612368000000,36850.00000000,37118.32000000,36643.07000000,36761.46000000,3411.99817500
1617,1612369800000,36761.45000000,37221.42000000,36674.46000000,37146.67000000,2278.30633500
1618,1612371600000,37146.67000000,37179.15000000,36960.37000000,36980.86000000,1768.16403500
1619,1612373400000,36977.53000000,37179.69000000,36929.00000000,37176.86000000,1721.37777500
1620,1612375200000,37176.87000000,37200.00000000,36688.00000000,37059.99000000,2097.74671300
1621,1612377000000,37059.99000000,37188.10000000,36888.00000000,37114.14000000,1509.04174400
1622,1612378800000,37116.47000000,37136.00000000,36800.00000000,36912.52000000,1442.74470300
1623,1612380600000,36912.52000000,36941.00000000,36788.88000000,36788.89000000,988.08016600
1624,1612382400000,36788.89000000,36901.23000000,36644.44000000,36818.09000000,1404.08240400
1625,1612384200000,36818.09000000,37075.70000000,36817.93000000,37039.88000000,1325.91758100
1626,1612386000000,37039.88000000,37171.61000000,36965.52000000,37160.00000000,1746.15948500
1627,1612387800000,37160.00000000,37420.51000000,37100.00000000,37256.97000000,1967.59049700
1628,1612389600000,37256.97000000,37509.74000000,37234.68000000,37365.09000000,1683.58981400
1629,1612391400000,37365.09000000,37493.50000000,37232.72000000,37276.31000000,906.83073300
1630,1612393200000,37276.30000000,37621.78000000,37267.02000000,37554.02000000,1493.50164300
1631,1612395000000,37554.02000000,37662.63000000,37416.19000000,37618.87000000,1321.16434500
1632,1612396800000,37620.26000000,37994.47000000,37615.93000000,37989.68000000,2505.80325300
1633,1612398600000,37989.67000000,38128.00000000,37800.00000000,38063.15000000,2455.38934600
1634,1612400400000,38065.00000000,38272.36000000,37861.83000000,38069.74000000,2393.68426300
1635,1612402200000,38069.75000000,38288.00000000,37878.27000000,38147.35000000,1901.19339300
1636,1612404000000,38147.36000000,38215.40000000,37505.51000000,37708.97000000,2597.02497700
1637,1612405800000,37708.96000000,37916.41000000,37673.67000000,37896.36000000,1178.53815300
1638,1612407600000,37896.36000000,38015.50000000,37550.00000000,37693.15000000,1342.01295600
1639,1612409400000,37693.15000000,37794.38000000,37363.17000000,37498.78000000,1675.08446700
1640,1612411200000,37498.78000000,37694.78000000,37326.83000000,37626.41000000,1318.10289900
1641,1612413000000,37628.30000000,37788.76000000,37556.08000000,37678.39000000,965.11928900
1642,1612414800000,37678.40000000,37924.35000000,37540.00000000,37826.62000000,1511.09736700
1643,1612416600000,37826.63000000,37849.09000000,37479.03000000,37578.23000000,1176.53679400
1644,1612418400000,37577.31000000,38014.47000000,37530.95000000,38014.46000000,1565.99331300
1645,1612420200000,38014.57000000,38195.00000000,37887.51000000,38076.43000000,1839.71736400
1646,1612422000000,38076.43000000,38140.00000000,37932.36000000,37996.40000000,1347.48980900
1647,1612423800000,37996.41000000,38175.69000000,37800.00000000,37843.40000000,1942.83850500
1648,1612425600000,37843.40000000,38708.27000000,37843.40000000,38664.52000000,4889.48264400
1649,1612427400000,38662.58000000,38698.00000000,37015.00000000,37338.19000000,4698.47149200
1650,1612429200000,37339.11000000,37604.07000000,36662.45000000,37175.54000000,5008.25055600
1651,1612431000000,37175.54000000,37538.00000000,36912.42000000,37509.22000000,2559.08751200
1652,1612432800000,37509.22000000,37538.00000000,37206.20000000,37467.95000000,1709.70449000
1653,1612434600000,37467.94000000,37772.43000000,37358.01000000,37611.63000000,1621.53835900
1654,1612436400000,37612.90000000,37900.00000000,37457.80000000,37804.36000000,1630.82974300
1655,1612438200000,37804.35000000,37922.78000000,37306.12000000,37321.75000000,1619.80097700
1656,1612440000000,37319.43000000,37581.11000000,37021.80000000,37516.98000000,1984.19766300
1657,1612441800000,37516.98000000,37763.57000000,37319.43000000,37618.69000000,1418.01196100
1658,1612443600000,37618.68000000,37618.68000000,37355.11000000,37420.39000000,1134.80381100
1659,1612445400000,37420.38000000,37690.00000000,37268.03000000,37587.58000000,1594.91011900
1660,1612447200000,37587.58000000,37705.00000000,37404.22000000,37493.45000000,1489.97649900
1661,1612449000000,37493.46000000,37533.00000000,36626.86000000,36795.15000000,3393.81705800
1662,1612450800000,36795.15000000,36965.34000000,36161.95000000,36334.57000000,3956.45427100
1663,1612452600000,36339.02000000,36655.41000000,36285.90000000,36564.23000000,2018.81841100
1664,1612454400000,36564.23000000,36819.36000000,36399.79000000,36819.35000000,2160.27097400
1665,1612456200000,36819.36000000,36989.99000000,36686.09000000,36929.36000000,1665.91818900
1666,1612458000000,36929.53000000,37070.00000000,36780.00000000,36785.03000000,1736.13364000
1667,1612459800000,36785.03000000,37018.58000000,36780.00000000,36884.34000000,1359.18626500
1668,1612461600000,36884.34000000,37422.37000000,36761.89000000,37372.91000000,1663.65279900
1669,1612463400000,37376.27000000,37409.53000000,36901.96000000,37141.96000000,1308.79862700
1670,1612465200000,37143.44000000,37266.64000000,36980.00000000,37226.25000000,1400.91559200
1671,1612467000000,37226.25000000,37499.99000000,37100.00000000,37467.18000000,1568.36608400
1672,1612468800000,37467.18000000,37783.83000000,37414.25000000,37476.19000000,2012.83522900
1673,1612470600000,37474.49000000,37620.00000000,37366.00000000,37613.31000000,1141.40281700
1674,1612472400000,37613.32000000,37729.82000000,37302.00000000,37310.99000000,1283.99515500
1675,1612474200000,37313.53000000,37677.10000000,37305.44000000,37643.00000000,1100.69880600
1676,1612476000000,37643.00000000,37698.73000000,37000.00000000,37195.37000000,1545.83170100
1677,1612477800000,37195.37000000,37288.88000000,36964.03000000,37240.00000000,987.64881900
1678,1612479600000,37240.00000000,37382.34000000,37134.80000000,37294.09000000,1066.73641900
1679,1612481400000,37298.52000000,37328.69000000,36841.77000000,36936.66000000,1634.56306800
1680,1612483200000,36936.65000000,37171.32000000,36795.72000000,37100.97000000,1588.59787700
1681,1612485000000,37108.24000000,37227.22000000,36950.00000000,36993.25000000,950.38454800
1682,1612486800000,36993.25000000,37300.00000000,36900.17000000,37172.15000000,1050.60265200
1683,1612488600000,37173.11000000,37228.97000000,36570.00000000,36632.38000000,1567.74724600
1684,1612490400000,36632.38000000,36845.25000000,36570.00000000,36713.84000000,1635.20210200
1685,1612492200000,36713.84000000,36990.00000000,36705.82000000,36958.28000000,1226.15789900
1686,1612494000000,36958.33000000,37372.72000000,36909.71000000,37231.72000000,1520.69641600
1687,1612495800000,37227.01000000,37400.00000000,37211.91000000,37366.02000000,1093.54079400
1688,1612497600000,37366.01000000,37499.00000000,37214.51000000,37339.07000000,1086.19022800
1689,1612499400000,37339.16000000,37363.12000000,37187.81000000,37266.78000000,816.70051100
1690,1612501200000,37266.79000000,37350.33000000,36995.27000000,37120.04000000,812.42538900
1691,1612503000000,37120.03000000,37274.98000000,37056.83000000,37065.97000000,917.98067600
1692,1612504800000,37065.98000000,37625.00000000,37021.80000000,37485.80000000,1599.73289100
1693,1612506600000,37483.57000000,37658.00000000,37328.28000000,37375.52000000,1365.85997900
1694,1612508400000,37374.39000000,37727.22000000,37374.38000000,37663.66000000,1548.47064600
1695,1612510200000,37663.66000000,37686.69000000,37510.94000000,37653.98000000,1174.07875300
1696,1612512000000,37659.64000000,37800.00000000,37392.71000000,37487.01000000,1816.14643000
1697,1612513800000,37487.01000000,37750.00000000,37431.62000000,37705.27000000,1588.44042900
1698,1612515600000,37705.27000000,37769.85000000,37500.00000000,37559.95000000,1220.56255400
1699,1612517400000,37559.94000000,37600.00000000,37211.85000000,37251.07000000,1305.53649000
1700,1612519200000,37251.07000000,37655.44000000,37200.00000000,37533.82000000,1310.47830500
1701,1612521000000,37532.15000000,37549.98000000,37354.09000000,37395.91000000,1004.78351100
1702,1612522800000,37395.92000000,37713.48000000,37395.78000000,37710.00000000,1151.15251800
1703,1612524600000,37709.99000000,37733.75000000,37561.00000000,37691.32000000,1013.99694500
1704,1612526400000,37691.32000000,38000.00000000,37527.14000000,37934.92000000,1934.03688000
1705,1612528200000,37934.91000000,38151.69000000,37800.00000000,37850.36000000,2263.92045600
1706,1612530000000,37850.36000000,37982.93000000,37827.83000000,37912.43000000,1429.41763100
1707,1612531800000,37912.20000000,38298.00000000,37767.09000000,38272.32000000,2538.35542700
1708,1612533600000,38272.33000000,38299.00000000,37960.73000000,38092.93000000,1859.68073800
1709,1612535400000,38092.89000000,38310.12000000,38028.52000000,38095.02000000,2248.37620500
1710,1612537200000,38095.14000000,38146.06000000,37900.00000000,38035.40000000,1865.02545900
1711,1612539000000,38035.40000000,38288.19000000,37871.42000000,37960.76000000,1968.84744100
1712,1612540800000,37960.76000000,38163.34000000,37655.17000000,38021.18000000,2814.94044800
1713,1612542600000,38021.18000000,38074.23000000,37657.40000000,37809.55000000,1455.45548600
1714,1612544400000,37813.19000000,37945.48000000,37733.00000000,37872.87000000,1246.32560400
1715,1612546200000,37872.88000000,37950.00000000,37790.00000000,37894.61000000,983.25615900
1716,1612548000000,37894.61000000,37922.44000000,37706.00000000,37718.11000000,1115.54607700
1717,1612549800000,37718.11000000,37814.00000000,37312.25000000,37406.23000000,1820.63845300
1718,1612551600000,37405.63000000,37577.64000000,37230.00000000,37481.81000000,1839.75937200
1719,1612553400000,37487.59000000,37676.13000000,37478.55000000,37608.92000000,1227.60156100
1720,1612555200000,37608.91000000,37696.33000000,37485.94000000,37633.78000000,1104.03484900
1721,1612557000000,37635.52000000,37790.00000000,37622.79000000,37740.39000000,1073.86991000
1722,1612558800000,37740.40000000,37920.00000000,37656.29000000,37746.63000000,1018.28668100
1723,1612560600000,37746.62000000,37849.97000000,37680.40000000,37819.67000000,674.03364600
1724,1612562400000,37819.67000000,37971.61000000,37652.79000000,37941.76000000,809.18794600
1725,1612564200000,37945.50000000,37946.76000000,37768.66000000,37784.12000000,778.54486600
1726,1612566000000,37782.98000000,38000.00000000,37743.81000000,37935.14000000,823.82027900
1727,1612567800000,37935.13000000,38309.00000000,37865.34000000,38290.24000000,1422.90691200
1728,1612569600000,38289.32000000,38619.73000000,38215.94000000,38418.24000000,2871.40300500
1729,1612571400000,38418.23000000,38879.00000000,38365.00000000,38740.92000000,2526.08054700
1730,1612573200000,38740.92000000,39400.00000000,38617.00000000,39335.77000000,4232.86575400
1731,1612575000000,39335.78000000,39482.18000000,38275.86000000,38806.45000000,5771.08062400
1732,1612576800000,38806.45000000,39076.15000000,38612.00000000,38964.98000000,2581.04166600
1733,1612578600000,38964.98000000,39535.36000000,38830.38000000,39382.10000000,3330.83286100
1734,1612580400000,39383.26000000,39666.00000000,39200.00000000,39361.12000000,2809.30429500
1735,1612582200000,39365.01000000,39498.45000000,39235.67000000,39384.74000000,1307.45806000
1736,1612584000000,39386.92000000,39386.93000000,38933.00000000,39244.98000000,1715.75493600
1737,1612585800000,39244.98000000,39329.94000000,39139.00000000,39179.56000000,962.99594900
1738,1612587600000,39179.56000000,39238.00000000,38600.00000000,39076.00000000,1605.51257100
1739,1612589400000,39076.00000000,39091.73000000,38858.59000000,39014.73000000,1290.39982500
1740,1612591200000,39015.08000000,39412.24000000,38989.90000000,39380.00000000,1571.32407800
1741,1612593000000,39380.00000000,39458.37000000,39258.10000000,39267.47000000,1207.41655600
1742,1612594800000,39267.47000000,39488.62000000,39200.00000000,39304.09000000,1323.86370100
1743,1612596600000,39304.08000000,39406.98000000,39156.16000000,39359.12000000,1020.66398600
1744,1612598400000,39362.27000000,39699.69000000,39358.99000000,39599.15000000,1883.71393900
1745,1612600200000,39599.16000000,39607.37000000,39297.75000000,39425.02000000,1416.75293300
1746,1612602000000,39427.00000000,39888.00000000,39400.00000000,39681.72000000,2308.71154300
1747,1612603800000,39681.73000000,39900.00000000,39564.00000000,39887.91000000,1674.66408000
1748,1612605600000,39887.91000000,39940.00000000,39640.60000000,39754.42000000,1772.20905500
1749,1612607400000,39754.42000000,40000.00000000,39516.17000000,39998.63000000,2555.62710100
1750,1612609200000,39998.63000000,40422.00000000,39992.64000000,40340.01000000,4358.66966900
1751,1612611000000,40340.01000000,40479.86000000,40125.47000000,40199.99000000,2478.40776700
1752,1612612800000,40199.52000000,40343.52000000,39973.79000000,40304.81000000,2102.37408000
1753,1612614600000,40306.31000000,40445.55000000,39836.72000000,39902.49000000,2195.92412900
1754,1612616400000,39902.50000000,40255.08000000,39900.00000000,40209.59000000,1795.94348800
1755,1612618200000,40209.59000000,40246.56000000,40090.00000000,40130.47000000,1118.89371600
1756,1612620000000,40127.07000000,40470.00000000,40125.30000000,40305.31000000,1702.79296000
1757,1612621800000,40306.43000000,40574.85000000,40233.36000000,40268.44000000,1805.88175100
1758,1612623600000,40268.44000000,40571.42000000,40134.80000000,40459.89000000,2022.94552300
1759,1612625400000,40454.50000000,40866.66000000,40386.62000000,40864.73000000,2827.46981500
1760,1612627200000,40865.12000000,40955.51000000,40550.00000000,40688.19000000,2824.81539300
1761,1612629000000,40688.19000000,40761.55000000,40478.19000000,40608.76000000,1708.70240600
1762,1612630800000,40608.77000000,40662.01000000,40350.00000000,40492.69000000,1562.41779800
1763,1612632600000,40494.88000000,40650.00000000,40163.67000000,40197.01000000,1838.50896700
1764,1612634400000,40197.01000000,40420.25000000,40052.39000000,40349.20000000,1800.57905600
1765,1612636200000,40349.19000000,40444.44000000,40069.44000000,40276.41000000,1352.31281600
1766,1612638000000,40276.41000000,40420.00000000,40200.70000000,40249.62000000,963.51309200
1767,1612639800000,40249.63000000,40276.56000000,39940.44000000,40179.42000000,2225.39832900
1768,1612641600000,40179.42000000,40179.42000000,39572.74000000,39820.09000000,2505.32244200
1769,1612643400000,39823.06000000,40090.00000000,39685.25000000,40087.40000000,1664.60095500
1770,1612645200000,40087.40000000,40250.00000000,40026.98000000,40174.49000000,1589.16434000
1771,1612647000000,40172.47000000,40233.52000000,40026.98000000,40028.19000000,917.53772700
1772,1612648800000,40028.91000000,40469.19000000,39908.43000000,40241.07000000,1123.53202300
1773,1612650600000,40249.99000000,40318.62000000,39869.00000000,39992.77000000,933.50008200
1774,1612652400000,39992.77000000,40083.86000000,39152.61000000,39302.64000000,3403.50621100
1775,1612654200000,39302.64000000,39422.80000000,39035.33000000,39186.94000000,2194.91958300
1776,1612656000000,39181.01000000,39400.06000000,38701.00000000,39377.65000000,3059.03440100
1777,1612657800000,39377.65000000,39611.04000000,39336.24000000,39564.17000000,1493.14969800
1778,1612659600000,39564.16000000,39588.90000000,39150.25000000,39308.14000000,1559.82103500
1779,1612661400000,39308.13000000,39510.83000000,38500.00000000,38627.36000000,3262.85118300
1780,1612663200000,38627.36000000,38789.28000000,38344.00000000,38674.99000000,2910.93190800
1781,1612665000000,38674.99000000,38820.00000000,38528.10000000,38747.31000000,1421.49906800
1782,1612666800000,38747.31000000,38926.58000000,38650.00000000,38811.77000000,1180.83454600
1783,1612668600000,38811.86000000,38895.67000000,38554.63000000,38841.46000000,1272.50283400
1784,1612670400000,38839.52000000,38839.52000000,38412.86000000,38444.53000000,1754.99161100
1785,1612672200000,38444.53000000,38483.23000000,37923.00000000,38312.99000000,3163.02950800
1786,1612674000000,38312.99000000,38478.13000000,38222.00000000,38324.09000000,1114.40211800
1787,1612675800000,38324.09000000,38692.04000000,38175.02000000,38511.00000000,1326.96836700
1788,1612677600000,38511.01000000,38627.70000000,38282.44000000,38518.61000000,862.79327200
1789,1612679400000,38518.61000000,38700.00000000,38466.71000000,38531.35000000,1229.60978800
1790,1612681200000,38531.35000000,38969.20000000,38410.63000000,38841.14000000,1780.77296300
1791,1612683000000,38840.95000000,39094.36000000,38751.10000000,39030.00000000,1660.79736100
1792,1612684800000,39030.00000000,39499.98000000,39021.22000000,39360.75000000,2223.40536100
1793,1612686600000,39360.74000000,39529.00000000,39280.00000000,39496.96000000,1593.17534500
1794,1612688400000,39496.96000000,39584.92000000,39304.18000000,39408.74000000,1185.82357800
1795,1612690200000,39410.66000000,39700.00000000,39382.39000000,39513.92000000,1360.42810900
1796,1612692000000,39513.92000000,39658.04000000,39343.87000000,39403.22000000,1325.03099100
1797,1612693800000,39403.23000000,39508.97000000,39124.39000000,39331.42000000,1914.64595000
1798,1612695600000,39331.43000000,39358.00000000,38910.82000000,39100.00000000,1630.33073600
1799,1612697400000,39100.00000000,39146.63000000,38762.16000000,39046.60000000,1576.68356900
1800,1612699200000,39044.37000000,39272.69000000,38530.25000000,38654.65000000,2098.32163200
1801,1612701000000,38654.65000000,38878.89000000,38550.00000000,38820.87000000,1447.93900100
1802,1612702800000,38820.87000000,39119.47000000,38765.06000000,38978.34000000,1530.99845400
1803,1612704600000,38978.34000000,38978.34000000,38381.62000000,38629.26000000,2192.03978700
1804,1612706400000,38629.26000000,38632.96000000,38220.00000000,38549.81000000,2013.27188500
1805,1612708200000,38549.80000000,38700.00000000,38162.87000000,38214.98000000,1823.71010000
1806,1612710000000,38215.01000000,38395.26000000,37580.00000000,37835.66000000,4132.34449300
1807,1612711800000,37833.92000000,38147.49000000,37750.00000000,37921.11000000,2243.81357300
